NAME,MASS
KOI 837.02,9.934186179748004e+24
KOI 987.01,9.934186179748004e+24
KOI 569.02,9.934186179748004e+24
KOI 1843.01,9.934186179748004e+24
KOI 5254.01,9.934186179748004e+24
KOI 812.04,9.934186179748004e+24
KOI 994.01,9.934186179748004e+24
KOI 284.02,9.934186179748004e+24
KOI 2748.02,9.934186179748004e+24
KOI 2768.02,9.934186179748004e+24
KOI 2744.02,9.934186179748004e+24
KOI 4452.01,9.886282263955597e+24
KOI 2650.01,9.934186179748004e+24
KOI 4298.01,9.934186179748004e+24
KOI 938.02,9.934186179748004e+24
KOI 1445.01,9.934186179748004e+24
KOI 4520.01,9.902236996999042e+24
KOI 4551.01,9.870340768970648e+24
KOI 2183.02,9.774969763412809e+24
KOI 2039.01,9.774969763412809e+24
KOI 3031.01,9.774969763412809e+24
KOI 1053.01,9.774969763412809e+24
KOI 4325.01,9.774969763412809e+24
KOI 1305.01,9.774969763412809e+24
KOI 4977.01,9.774969763412809e+24
KOI 2743.01,9.774969763412809e+24
KOI 2420.01,9.774969763412809e+24
KOI 85.02,9.774969763412809e+24
KOI 4993.01,9.774969763412809e+24
KOI 2722.05,9.759120917389401e+24
KOI 4603.01,9.743285304433844e+24
KOI 3437.01,9.680075170764949e+24
KOI 2413.02,9.617076716025193e+24
KOI 369.02,9.617076716025193e+24
KOI 4950.01,9.617076716025193e+24
KOI 1681.01,9.617076716025193e+24
KOI 2467.01,9.617076716025193e+24
KOI 3109.01,9.617076716025193e+24
KOI 2820.01,9.617076716025193e+24
KOI 3416.01,9.617076716025193e+24
KOI 4644.01,9.617076716025193e+24
KOI 3928.01,9.648549486041879e+24
KOI 4497.01,9.617076716025193e+24
KOI 2585.02,9.554289899962405e+24
KOI 2032.01,9.617076716025193e+24
KOI 2300.01,9.617076716025193e+24
KOI 912.02,9.617076716025193e+24
KOI 1891.02,9.617076716025193e+24
KOI 3106.01,9.460506410039702e+24
KOI 4649.01,9.538626259761491e+24
KOI 710.03,9.460506410039702e+24
KOI 2517.01,9.460506410039702e+24
KOI 1738.01,9.460506410039702e+24
KOI 1408.01,9.460506410039702e+24
KOI 3097.02,9.460506410039702e+24
KOI 3460.01,9.460506410039702e+24
KOI 1952.03,9.460506410039702e+24
KOI 5387.01,9.429351022256841e+24
KOI 4411.01,9.413793158421073e+24
KOI 4694.01,9.305258213211521e+24
KOI 4655.01,9.305258213211521e+24
KOI 5927.01,9.305258213211521e+24
KOI 3430.01,9.305258213211521e+24
KOI 1806.02,9.275910467764136e+24
KOI 1588.01,9.305258213211521e+24
KOI 5210.01,9.305258213211521e+24
KOI 191.03,9.305258213211521e+24
KOI 4287.01,9.289806085048928e+24
KOI 41.02,9.305258213211521e+24
KOI 1589.04,9.305258213211521e+24
KOI 3056.01,9.305258213211521e+24
KOI 2516.01,9.305258213211521e+24
KOI 1977.01,9.305258213211521e+24
KOI 2103.01,9.305258213211521e+24
KOI 1276.02,9.151331488523258e+24
KOI 1082.02,9.151331488523258e+24
KOI 1931.03,9.151331488523258e+24
KOI 2949.01,9.151331488523258e+24
KOI 4464.01,9.151331488523258e+24
KOI 3398.01,9.212743642711658e+24
KOI 2579.01,9.151331488523258e+24
KOI 2453.01,9.151331488523258e+24
KOI 2961.01,9.151331488523258e+24
KOI 2656.01,9.151331488523258e+24
KOI 5800.01,9.151331488523258e+24
KOI 1442.01,9.151331488523258e+24
KOI 2990.01,9.151331488523258e+24
KOI 2339.02,9.151331488523258e+24
KOI 3310.01,9.151331488523258e+24
KOI 3063.01,9.151331488523258e+24
KOI 3474.01,9.151331488523258e+24
KOI 671.02,9.151331488523258e+24
KOI 2317.01,9.151331488523258e+24
KOI 3168.01,9.212743642711658e+24
KOI 4567.01,9.120704663844456e+24
KOI 4614.01,9.105411062353398e+24
KOI 4304.01,9.029141137544983e+24
KOI 2552.01,8.998725594109985e+24
KOI 5164.01,8.998725594109985e+24
KOI 627.02,8.998725594109985e+24
KOI 3472.01,8.998725594109985e+24
KOI 2869.01,8.998725594109985e+24
KOI 3208.01,9.013926764583483e+24
KOI 3374.02,8.998725594109985e+24
KOI 4117.01,8.998725594109985e+24
KOI 4478.01,8.998725594109985e+24
KOI 2480.01,8.998725594109985e+24
KOI 354.02,8.998725594109985e+24
KOI 284.03,8.998725594109985e+24
KOI 4653.01,8.862509064554885e+24
KOI 3165.01,8.892687015878791e+24
KOI 1338.03,8.847439883182494e+24
KOI 2925.01,8.847439883182494e+24
KOI 1201.01,8.847439883182494e+24
KOI 2904.01,8.847439883182494e+24
KOI 2372.01,8.847439883182494e+24
KOI 4580.01,8.757301873764175e+24
KOI 3022.01,8.847439883182494e+24
KOI 2589.01,8.847439883182494e+24
KOI 2443.01,8.697473703948675e+24
KOI 2641.01,8.697473703948675e+24
KOI 1867.01,8.697473703948675e+24
KOI 1378.01,8.697473703948675e+24
KOI 4790.01,8.697473703948675e+24
KOI 2813.01,8.697473703948675e+24
KOI 2585.01,8.697473703948675e+24
KOI 3061.02,8.697473703948675e+24
KOI 4549.01,8.697473703948675e+24
KOI 899.02,8.697473703948675e+24
KOI 4666.01,8.697473703948675e+24
KOI 1986.02,8.697473703948675e+24
KOI 2882.02,8.697473703948675e+24
KOI 3038.01,8.697473703948675e+24
KOI 112.02,8.697473703948675e+24
KOI 3880.01,8.563631799435058e+24
KOI 3486.01,8.578450382133601e+24
KOI 2220.01,8.548826399532989e+24
KOI 3482.01,8.548826399532989e+24
KOI 2628.01,8.548826399532989e+24
KOI 3371.01,8.548826399532989e+24
KOI 2735.01,8.548826399532989e+24
KOI 1432.03,8.548826399532989e+24
KOI 3264.01,8.548826399532989e+24
KOI 5849.01,8.401497307893969e+24
KOI 1590.02,8.401497307893969e+24
KOI 4428.01,8.401497307893969e+24
KOI 2414.01,8.401497307893969e+24
KOI 658.03,8.401497307893969e+24
KOI 5053.01,8.372189616471049e+24
KOI 2949.02,8.401497307893969e+24
KOI 156.02,8.401497307893969e+24
KOI 719.03,8.401497307893969e+24
KOI 253.02,8.401497307893969e+24
KOI 2836.01,8.401497307893969e+24
KOI 3029.02,8.401497307893969e+24
KOI 2555.01,8.401497307893969e+24
KOI 623.03,8.401497307893969e+24
KOI 3088.01,8.401497307893969e+24
KOI 671.04,8.255485761739649e+24
KOI 500.05,8.255485761739649e+24
KOI 2101.01,8.255485761739649e+24
KOI 1202.01,8.255485761739649e+24
KOI 574.02,8.255485761739649e+24
KOI 4274.01,8.255485761739649e+24
KOI 4246.01,8.255485761739649e+24
KOI 2590.02,8.34293462152081e+24
KOI 3022.02,8.255485761739649e+24
KOI 1615.01,8.255485761739649e+24
KOI 2135.02,8.255485761739649e+24
KOI 3341.02,8.255485761739649e+24
KOI 665.02,8.255485761739649e+24
KOI 3147.01,8.255485761739649e+24
KOI 4259.01,8.255485761739649e+24
KOI 4232.01,8.211939118845971e+24
KOI 5554.01,8.154061259019105e+24
KOI 304.02,8.110791088440901e+24
KOI 435.06,8.139624705739987e+24
KOI 2220.03,8.110791088440901e+24
KOI 442.02,8.110791088440901e+24
KOI 2279.02,8.110791088440901e+24
KOI 2209.01,8.110791088440901e+24
KOI 1908.02,8.110791088440901e+24
KOI 301.02,8.110791088440901e+24
KOI 2649.01,8.110791088440901e+24
KOI 1194.03,7.967412609942577e+24
KOI 3286.01,7.967412609942577e+24
KOI 2851.02,7.967412609942577e+24
KOI 1379.01,7.967412609942577e+24
KOI 2588.01,7.967412609942577e+24
KOI 2352.01,7.967412609942577e+24
KOI 3395.01,7.967412609942577e+24
KOI 1151.02,7.967412609942577e+24
KOI 1792.03,7.995983042789484e+24
KOI 4972.01,7.967412609942577e+24
KOI 307.02,7.967412609942577e+24
KOI 1665.01,7.967412609942577e+24
KOI 1146.01,7.967412609942577e+24
KOI 2534.01,7.967412609942577e+24
KOI 3301.01,7.967412609942577e+24
KOI 1725.01,7.967412609942577e+24
KOI 2110.01,7.825349642672388e+24
KOI 2632.01,7.825349642672388e+24
KOI 2658.01,7.825349642672388e+24
KOI 692.01,7.825349642672388e+24
KOI 2722.03,7.825349642672388e+24
KOI 3050.01,7.825349642672388e+24
KOI 3078.01,7.825349642672388e+24
KOI 1590.03,7.825349642672388e+24
KOI 1475.03,7.825349642672388e+24
KOI 2403.01,7.825349642672388e+24
KOI 2457.01,7.825349642672388e+24
KOI 2143.01,7.825349642672388e+24
KOI 3468.01,7.811215672578492e+24
KOI 1305.02,7.684601497447445e+24
KOI 274.02,7.684601497447445e+24
KOI 2650.02,7.684601497447445e+24
KOI 250.03,7.684601497447445e+24
KOI 3095.01,7.684601497447445e+24
KOI 1337.01,7.684601497447445e+24
KOI 1979.01,7.684601497447445e+24
KOI 2214.01,7.684601497447445e+24
KOI 3065.01,7.684601497447445e+24
KOI 3991.01,7.670598971434157e+24
KOI 4840.01,7.684601497447445e+24
KOI 3040.01,7.684601497447445e+24
KOI 4597.01,7.684601497447445e+24
KOI 2147.02,7.684601497447445e+24
KOI 1358.03,7.684601497447445e+24
KOI 2339.01,7.684601497447445e+24
KOI 274.01,7.684601497447445e+24
KOI 4799.01,7.572949186368649e+24
KOI 4212.02,7.545167479378375e+24
KOI 2865.01,7.545167479378375e+24
KOI 2402.01,7.545167479378375e+24
KOI 2225.01,7.545167479378375e+24
KOI 4347.01,7.475943049289836e+24
KOI 3377.01,7.489761670996214e+24
KOI 4335.01,7.545167479378375e+24
KOI 2460.01,7.545167479378375e+24
KOI 4548.01,7.545167479378375e+24
KOI 5971.01,7.545167479378375e+24
KOI 2057.01,7.545167479378375e+24
KOI 1445.02,7.545167479378375e+24
KOI 2700.01,7.545167479378375e+24
KOI 623.04,7.545167479378375e+24
KOI 3319.03,7.489761670996214e+24
KOI 1688.01,7.545167479378375e+24
KOI 1925.01,7.545167479378375e+24
KOI 2920.01,7.545167479378375e+24
KOI 2367.01,7.545167479378375e+24
KOI 4442.01,7.407046887770939e+24
KOI 3436.01,7.407046887770939e+24
KOI 4424.01,7.407046887770939e+24
KOI 2095.01,7.407046887770939e+24
KOI 3374.01,7.448345197402125e+24
KOI 3481.01,7.420799862832257e+24
KOI 2278.02,7.407046887770939e+24
KOI 1909.02,7.407046887770939e+24
KOI 2840.02,7.407046887770939e+24
KOI 4334.01,7.407046887770939e+24
KOI 2534.02,7.407046887770939e+24
KOI 4487.01,7.407046887770939e+24
KOI 2857.02,7.407046887770939e+24
KOI 4456.01,7.407046887770939e+24
KOI 665.03,7.407046887770939e+24
KOI 2058.01,7.407046887770939e+24
KOI 2732.02,7.352166252459595e+24
KOI 939.03,7.407046887770939e+24
KOI 1344.01,7.270239016025061e+24
KOI 2055.03,7.270239016025061e+24
KOI 1988.01,7.270239016025061e+24
KOI 2569.01,7.270239016025061e+24
KOI 3495.02,7.270239016025061e+24
KOI 1480.02,7.270239016025061e+24
KOI 4558.01,7.270239016025061e+24
KOI 4431.01,7.270239016025061e+24
KOI 3093.01,7.270239016025061e+24
KOI 4749.01,7.270239016025061e+24
KOI 4815.01,7.270239016025061e+24
KOI 2936.01,7.270239016025061e+24
KOI 2173.01,7.270239016025061e+24
KOI 2055.04,7.270239016025061e+24
KOI 2871.01,7.270239016025061e+24
KOI 1150.01,7.270239016025061e+24
KOI 4499.01,7.283860751067672e+24
KOI 4892.01,7.270239016025061e+24
KOI 4463.01,7.229452528498215e+24
KOI 4022.01,7.202327127647347e+24
KOI 3308.02,7.188784102318658e+24
KOI 1647.03,7.134743151531156e+24
KOI 3097.03,7.134743151531156e+24
KOI 282.03,7.134743151531156e+24
KOI 533.02,7.134743151531156e+24
KOI 5405.01,7.134743151531156e+24
KOI 5123.01,7.134743151531156e+24
KOI 4737.01,7.134743151531156e+24
KOI 102.02,7.134743151531156e+24
KOI 4443.01,7.107801356363627e+24
KOI 2352.03,7.134743151531156e+24
KOI 2984.01,7.134743151531156e+24
KOI 1358.04,7.134743151531156e+24
KOI 3043.02,7.134743151531156e+24
KOI 3122.01,7.134743151531156e+24
KOI 3048.01,7.000558575563681e+24
KOI 4267.01,7.000558575563681e+24
KOI 2219.01,7.000558575563681e+24
KOI 117.04,7.000558575563681e+24
KOI 82.03,7.000558575563681e+24
KOI 2561.01,7.000558575563681e+24
KOI 4509.01,7.000558575563681e+24
KOI 2173.02,7.000558575563681e+24
KOI 1613.02,7.000558575563681e+24
KOI 2796.01,7.000558575563681e+24
KOI 4320.01,6.987212210979804e+24
KOI 4640.01,6.86768456317181e+24
KOI 2238.01,6.86768456317181e+24
KOI 1883.01,6.86768456317181e+24
KOI 1613.01,6.86768456317181e+24
KOI 1867.03,6.86768456317181e+24
KOI 2011.02,6.854469214830188e+24
KOI 1899.02,6.86768456317181e+24
KOI 3136.01,6.86768456317181e+24
KOI 4765.01,6.86768456317181e+24
KOI 2159.01,6.86768456317181e+24
KOI 4776.01,6.86768456317181e+24
alpha Cen B b,6.733530693000001e+24
KOI 2877.01,6.736120383067111e+24
KOI 4713.01,6.709964662114279e+24
KOI 1085.01,6.736120383067111e+24
KOI 2853.01,6.736120383067111e+24
KOI 3864.01,6.749217879599179e+24
KOI 1649.01,6.736120383067111e+24
KOI 2466.02,6.736120383067111e+24
KOI 1557.04,6.736120383067111e+24
KOI 1922.02,6.736120383067111e+24
KOI 4530.01,6.605865297508122e+24
KOI 2261.01,6.605865297508122e+24
KOI 2248.03,6.605865297508122e+24
KOI 2730.01,6.605865297508122e+24
KOI 2627.01,6.605865297508122e+24
KOI 4833.01,6.605865297508122e+24
KOI 4601.01,6.605865297508122e+24
KOI 3039.01,6.605865297508122e+24
KOI 2874.01,6.605865297508122e+24
KOI 1165.02,6.605865297508122e+24
KOI 3495.01,6.579971306359279e+24
KOI 2124.01,6.605865297508122e+24
KOI 5545.01,6.605865297508122e+24
KOI 1806.03,6.554129643254759e+24
KOI 2763.01,6.605865297508122e+24
KOI 3009.01,6.605865297508122e+24
KOI 1059.01,6.476918562181722e+24
KOI 2158.02,6.476918562181722e+24
KOI 2202.01,6.476918562181722e+24
KOI 1831.02,6.476918562181722e+24
KOI 2248.04,6.476918562181722e+24
KOI 4157.01,6.489754381304561e+24
KOI 2220.05,6.476918562181722e+24
KOI 471.02,6.476918562181722e+24
KOI 2273.01,6.476918562181722e+24
KOI 4360.01,6.476918562181722e+24
KOI 3444.01,6.425706038118524e+24
KOI 4484.01,6.311242553985665e+24
KOI 282.02,6.349279426081151e+24
KOI 4591.01,6.349279426081151e+24
KOI 2554.02,6.349279426081151e+24
KOI 2509.01,6.349279426081151e+24
KOI 4053.01,6.349279426081151e+24
KOI 5331.01,6.349279426081151e+24
KOI 3102.01,6.349279426081151e+24
KOI 1750.02,6.349279426081151e+24
KOI 4794.01,6.349279426081151e+24
KOI 732.03,6.349279426081151e+24
KOI 2463.01,6.222947131380571e+24
KOI 2855.01,6.222947131380571e+24
KOI 4852.01,6.222947131380571e+24
KOI 2542.01,6.222947131380571e+24
KOI 2915.01,6.222947131380571e+24
KOI 2968.01,6.222947131380571e+24
KOI 4535.01,6.222947131380571e+24
KOI 2072.01,6.222947131380571e+24
KOI 2674.03,6.222947131380571e+24
KOI 1082.03,6.222947131380571e+24
KOI 2443.02,6.222947131380571e+24
KOI 3398.03,6.073072331089183e+24
KOI 4617.01,6.09792091330604e+24
KOI 1108.02,6.09792091330604e+24
KOI 2344.01,6.09792091330604e+24
KOI 3145.02,6.09792091330604e+24
KOI 2347.01,6.09792091330604e+24
KOI 4409.01,6.09792091330604e+24
KOI 1434.01,6.09792091330604e+24
KOI 4508.01,6.09792091330604e+24
KOI 2061.02,5.974200000002733e+24
KOI 4524.02,5.974200000002733e+24
KOI 2559.01,5.974200000002733e+24
KOI 1404.02,5.974200000002733e+24
KOI 4327.01,5.974200000002733e+24
KOI 3128.01,5.974200000002733e+24
KOI 2522.01,5.974200000002733e+24
KOI 4735.01,5.974200000002733e+24
KOI 4627.01,6.035897342079215e+24
KOI 2732.01,5.974200000002733e+24
KOI 2298.01,5.974200000002733e+24
KOI 4766.01,5.781169297472456e+24
KOI 4337.01,5.762107601644656e+24
KOI 1515.01,5.781169297472456e+24
KOI 5950.01,5.781169297472456e+24
KOI 906.03,5.781169297472456e+24
KOI 330.02,5.781169297472456e+24
KOI 2601.01,5.781169297472456e+24
KOI 4971.01,5.781169297472456e+24
KOI 3403.02,5.838616917967148e+24
KOI 732.02,5.781169297472456e+24
KOI 4581.01,5.81942389962513e+24
KOI 1628.02,5.686296880497786e+24
KOI 3245.01,5.724115140556935e+24
KOI 3340.02,5.648652374005592e+24
KOI 4588.01,5.629895138581892e+24
KOI 3089.01,5.592510423982133e+24
KOI 2036.02,5.592510423982133e+24
KOI 4435.01,5.518258456110234e+24
KOI 1151.05,5.499802943000651e+24
KOI 2169.01,5.40816746217192e+24
KOI 2970.01,5.40816746217192e+24
KOI 3503.01,5.38996839286491e+24
KOI 4826.01,5.40816746217192e+24
KOI 2260.01,5.40816746217192e+24
KOI 2849.01,5.40816746217192e+24
KOI 2571.01,5.40816746217192e+24
KOI 4875.01,5.40816746217192e+24
KOI 3864.02,5.371811869220822e+24
KOI 3465.01,5.263763070120295e+24
KOI 2004.02,5.192574405590352e+24
KOI 1665.02,5.228084647379286e+24
KOI 626.02,5.228084647379286e+24
KOI 46.02,5.228084647379286e+24
KOI 4032.01,5.210308531630671e+24
KOI 4383.01,5.228084647379286e+24
KOI 3225.01,5.228084647379286e+24
KOI 2220.04,5.228084647379286e+24
KOI 2878.01,5.228084647379286e+24
KOI 2662.01,5.228084647379286e+24
KOI 1681.03,5.228084647379286e+24
KOI 2585.03,5.228084647379286e+24
KOI 4912.01,5.228084647379286e+24
KOI 2466.01,5.05220636878986e+24
KOI 2174.03,5.05220636878986e+24
KOI 4273.01,5.05220636878986e+24
KOI 1528.01,5.05220636878986e+24
KOI 1499.03,5.05220636878986e+24
KOI 2623.01,5.05220636878986e+24
KOI 4634.01,5.05220636878986e+24
KOI 2311.01,5.05220636878986e+24
KOI 717.02,5.05220636878986e+24
KOI 1534.02,5.05220636878986e+24
KOI 2492.01,5.05220636878986e+24
Kepler-100 c,5.069529e+24
KOI 5219.01,5.017530374564719e+24
KOI 679.02,4.880477170608993e+24
KOI 2756.01,4.880477170608993e+24
KOI 2420.02,4.880477170608993e+24
KOI 2306.01,4.880477170608993e+24
KOI 1646.01,4.880477170608993e+24
KOI 2790.01,4.880477170608993e+24
KOI 5228.01,4.796151189417273e+24
KOI 4818.01,4.712841753254685e+24
KOI 241.03,4.712841753254685e+24
KOI 3137.01,4.712841753254685e+24
KOI 2859.01,4.712841753254685e+24
KOI 3284.01,4.712841753254685e+24
KOI 2675.02,4.712841753254685e+24
KOI 364.01,4.712841753254685e+24
KOI 1101.01,4.712841753254685e+24
KOI 116.04,4.712841753254685e+24
KOI 2548.01,4.712841753254685e+24
KOI 2962.01,4.549244974572429e+24
KOI 4374.01,4.549244974572429e+24
KOI 1916.03,4.549244974572429e+24
KOI 2693.02,4.549244974572429e+24
KOI 4382.02,4.549244974572429e+24
KOI 1445.03,4.549244974572429e+24
KOI 4773.01,4.3896318510726794e+24
KOI 3105.01,4.3896318510726794e+24
KOI 3415.01,4.373887527658319e+24
KOI 2742.01,4.3896318510726794e+24
KOI 584.03,4.3896318510726794e+24
KOI 4914.01,4.295753318166648e+24
KOI 5406.01,4.342516526454427e+24
KOI 1972.02,4.311302021370479e+24
KOI 2399.01,4.23394755919157e+24
KOI 2739.02,4.23394755919157e+24
KOI 2924.01,4.23394755919157e+24
KOI 4691.01,4.23394755919157e+24
KOI 3043.01,4.23394755919157e+24
KOI 4447.01,4.23394755919157e+24
KOI 4904.01,4.23394755919157e+24
KOI 750.02,4.23394755919157e+24
KOI 4160.01,4.23394755919157e+24
KOI 4302.01,4.218593109838399e+24
KOI 2563.02,4.082137436575591e+24
KOI 4169.01,4.112192145900569e+24
KOI 3052.01,4.082137436575591e+24
KOI 4382.01,4.1424000769553974e+24
KOI 2871.02,4.082137436575591e+24
KOI 2755.01,4.082137436575591e+24
KOI 2247.01,4.082137436575591e+24
KOI 4513.01,3.9781462902294747e+24
KOI 1681.02,3.992888285521801e+24
KOI 2006.01,3.9341469833909777e+24
KOI 4288.02,3.876008132762123e+24
KOI 719.02,3.9341469833909777e+24
KOI 4296.01,3.876008132762123e+24
KOI 3052.02,3.9341469833909777e+24
KOI 1279.02,3.9341469833909777e+24
KOI 3141.01,3.9341469833909777e+24
KOI 3340.01,3.8904865554356015e+24
KOI 3096.01,3.9341469833909777e+24
KOI 2753.01,3.9341469833909777e+24
KOI 2732.04,3.9341469833909777e+24
KOI 2581.01,3.9341469833909777e+24
KOI 4205.01,3.9341469833909777e+24
KOI 4686.01,3.9341469833909777e+24
KOI 4097.01,3.8471635421829827e+24
KOI 2840.01,3.789921863658516e+24
KOI 1151.04,3.8471635421829827e+24
KOI 3068.01,3.789921863658516e+24
KOI 220.02,3.789921863658516e+24
KOI 2759.01,3.789921863658516e+24
KOI 5283.01,3.77570435801215e+24
KOI 3892.01,3.705171609924061e+24
KOI 332.02,3.705171609924061e+24
KOI 4312.01,3.7332739692982955e+24
KOI 3234.01,3.6911756381293665e+24
KOI 2866.01,3.6494079066146075e+24
KOI 4199.01,3.5942293467879627e+24
KOI 4650.01,3.6494079066146075e+24
KOI 4854.01,3.6494079066146075e+24
KOI 3140.01,3.6494079066146075e+24
KOI 4400.01,3.566858417775333e+24
KOI 2013.01,3.6494079066146075e+24
KOI 4792.01,3.6494079066146075e+24
KOI 4613.01,3.512551108099382e+24
KOI 2977.02,3.512551108099382e+24
KOI 3125.01,3.512551108099382e+24
KOI 2281.01,3.3792976319727276e+24
KOI 4146.01,3.4056626398594885e+24
KOI 283.02,3.3792976319727276e+24
KOI 2916.01,3.3792976319727276e+24
KOI 2805.01,3.3792976319727276e+24
KOI 2029.02,3.3792976319727276e+24
KOI 2498.01,3.3792976319727276e+24
KOI 1692.02,3.3792976319727276e+24
KOI 4546.01,3.3792976319727276e+24
KOI 321.02,3.3792976319727276e+24
KOI 3008.01,3.3792976319727276e+24
KOI 4585.01,3.418898522419415e+24
KOI 416.03,3.340016209373582e+24
KOI 2859.04,3.2495938115591326e+24
KOI 4482.01,3.1860562981088755e+24
KOI 2004.03,3.2495938115591326e+24
KOI 5191.01,3.2495938115591326e+24
KOI 3130.02,3.2495938115591326e+24
KOI 2059.01,3.2495938115591326e+24
KOI 1955.03,3.123386151122281e+24
KOI 2832.01,3.123386151122281e+24
KOI 2352.02,3.123386151122281e+24
KOI 4072.01,3.0615767105885236e+24
KOI 251.02,3.123386151122281e+24
KOI 2261.02,3.123386151122281e+24
KOI 4582.01,3.123386151122281e+24
KOI 4838.01,3.123386151122281e+24
KOI 2845.01,3.123386151122281e+24
KOI 1537.01,3.123386151122281e+24
KOI 2470.01,3.123386151122281e+24
KOI 719.04,3.000621327370367e+24
KOI 1677.02,3.000621327370367e+24
KOI 4145.01,3.000621327370367e+24
KOI 2971.01,3.000621327370367e+24
KOI 116.03,3.000621327370367e+24
KOI 3196.02,3.0249014188707415e+24
KOI 2039.02,3.000621327370367e+24
KOI 4032.02,3.000621327370367e+24
KOI 2215.01,3.000621327370367e+24
KOI 4557.01,3.000621327370367e+24
KOI 2720.01,2.8812461909931584e+24
KOI 1619.01,2.8812461909931584e+24
KOI 4693.01,2.8812461909931584e+24
KOI 4602.01,2.8812461909931584e+24
KOI 4674.01,2.8812461909931584e+24
KOI 1843.02,2.8812461909931584e+24
KOI 4605.01,2.799672084971214e+24
KOI 4554.01,2.8112261146723087e+24
KOI 2426.01,2.7652077682318876e+24
KOI 4661.01,2.7652077682318876e+24
KOI 2977.01,2.7652077682318876e+24
KOI 4156.01,2.7652077682318876e+24
KOI 2593.01,2.7652077682318876e+24
KOI 314.03,2.7652077682318876e+24
KOI 4129.01,2.799672084971214e+24
KOI 3196.01,2.697164366305226e+24
KOI 1360.03,2.652453262483067e+24
KOI 1612.01,2.652453262483067e+24
KOI 279.03,2.652453262483067e+24
KOI 4663.01,2.652453262483067e+24
KOI 4850.01,2.652453262483067e+24
KOI 647.02,2.652453262483067e+24
KOI 2545.01,2.652453262483067e+24
KOI 1574.03,2.652453262483067e+24
KOI 4136.02,2.5645787129150666e+24
KOI 4523.01,2.542930055937421e+24
KOI 430.02,2.542930055937421e+24
KOI 2956.01,2.542930055937421e+24
KOI 4136.01,2.478745334135633e+24
KOI 3017.01,2.542930055937421e+24
KOI 2311.02,2.542930055937421e+24
KOI 1618.01,2.542930055937421e+24
KOI 4855.01,2.542930055937421e+24
KOI 5904.01,2.542930055937421e+24
KOI 4288.01,2.4365857112551476e+24
KOI 4407.01,2.4365857112551476e+24
KOI 4290.01,2.405294468971386e+24
KOI 4423.01,2.3845892752119488e+24
KOI 3190.01,2.3742832123637306e+24
KOI 2169.02,2.3333679732788128e+24
KOI 4159.01,2.2629479961051273e+24
KOI 2583.01,2.3333679732788128e+24
KOI 255.02,2.2729164323779526e+24
KOI 2859.03,2.3333679732788128e+24
KOI 2637.01,2.3333679732788128e+24
KOI 4864.01,2.2332247707852115e+24
KOI 2167.02,2.2332247707852115e+24
KOI 221.02,2.2332247707852115e+24
KOI 2693.03,2.2332247707852115e+24
KOI 3083.03,2.2332247707852115e+24
KOI 568.02,2.2332247707852115e+24
KOI 3075.01,2.2332247707852115e+24
KOI 2951.01,2.1361042182776212e+24
KOI 4011.01,2.1075497354919115e+24
KOI 2693.01,2.1361042182776212e+24
KOI 2208.01,2.1361042182776212e+24
KOI 1964.01,2.1361042182776212e+24
KOI 2498.02,2.1361042182776212e+24
KOI 2754.01,2.0419546178199432e+24
KOI 4871.01,2.0419546178199432e+24
KOI 2421.01,2.0419546178199432e+24
KOI 3500.02,1.9507244609142782e+24
KOI 3060.01,1.9507244609142782e+24
KOI 2169.03,1.9507244609142782e+24
KOI 2287.01,1.8623624304236036e+24
KOI 4357.01,1.8623624304236036e+24
KOI 4135.01,1.8623624304236036e+24
KOI 4907.01,1.8623624304236036e+24
KOI 1151.03,1.8623624304236036e+24
KOI 4651.01,1.8623624304236036e+24
KOI 4716.01,1.827809235349133e+24
KOI 1977.02,1.7768174025412663e+24
KOI 4190.01,1.7768174025412663e+24
KOI 82.04,1.7768174025412663e+24
KOI 4510.01,1.7600419521122224e+24
KOI 4329.01,1.7433767375333842e+24
KOI 3248.01,1.7021933182370672e+24
KOI 1940.02,1.694038448809132e+24
KOI 2994.01,1.694038448809132e+24
KOI 3236.01,1.6778101191308731e+24
KOI 2029.03,1.6297727612649676e+24
KOI 4881.01,1.6139748381862928e+24
KOI 2859.02,1.6139748381862928e+24
KOI 2295.01,1.6139748381862928e+24
KOI 4252.01,1.574945487592781e+24
KOI 2079.01,1.5365760391703932e+24
KOI 5.02,1.5365760391703932e+24
KOI 3083.01,1.5365760391703932e+24
KOI 3015.01,1.5365760391703932e+24
KOI 2838.02,1.5365760391703932e+24
KOI 1499.02,1.5365760391703932e+24
KOI 4657.01,1.4839554829966964e+24
KOI 4744.01,1.4617917219736766e+24
KOI 2957.01,1.4617917219736766e+24
KOI 3204.01,1.3895717607560484e+24
KOI 115.03,1.3895717607560484e+24
KOI 4207.01,1.3683983533903852e+24
KOI 2029.04,1.3474498996921794e+24
KOI 4699.01,1.354407805644201e+24
KOI 4198.01,1.3267250571737258e+24
KOI 3444.03,1.3130320617409857e+24
KOI 4292.01,1.2460350088108473e+24
KOI 4887.01,1.1877998623693192e+24
KOI 605.02,1.1877998623693192e+24
KOI 2636.01,1.1877998623693192e+24
KOI 2059.02,1.1314811236574523e+24
KOI 2657.01,1.1253402271755094e+24
KOI 4822.01,1.1253402271755094e+24
KOI 2798.01,1.0651974604358858e+24
KOI 4421.01,1.0593087288258213e+24
KOI 2527.01,9.516673467223956e+23
KOI 5211.01,9.193192875858691e+23
